"","site","parameter","date","year","month","day","hour","aqi","unit","duration","qc_name","aqi_categ"
"209","Hanoi","PM2.5 - Principal","2015-01-09T17:00:00Z",2015,1,9,17,NA,"UG/M3","1 Hr","Missing",NA
"210","Hanoi","PM2.5 - Principal","2015-01-09T18:00:00Z",2015,1,9,18,NA,"UG/M3","1 Hr","Missing",NA
"211","Hanoi","PM2.5 - Principal","2015-01-09T19:00:00Z",2015,1,9,19,NA,"UG/M3","1 Hr","Missing",NA
"212","Hanoi","PM2.5 - Principal","2015-01-09T20:00:00Z",2015,1,9,20,NA,"UG/M3","1 Hr","Missing",NA
"213","Hanoi","PM2.5 - Principal","2015-01-09T21:00:00Z",2015,1,9,21,NA,"UG/M3","1 Hr","Missing",NA
"214","Hanoi","PM2.5 - Principal","2015-01-09T22:00:00Z",2015,1,9,22,NA,"UG/M3","1 Hr","Missing",NA
"215","Hanoi","PM2.5 - Principal","2015-01-09T23:00:00Z",2015,1,9,23,NA,"UG/M3","1 Hr","Missing",NA
"216","Hanoi","PM2.5 - Principal","2015-01-10T00:00:00Z",2015,1,10,0,NA,"UG/M3","1 Hr","Missing",NA
"217","Hanoi","PM2.5 - Principal","2015-01-10T01:00:00Z",2015,1,10,1,NA,"UG/M3","1 Hr","Missing",NA
"218","Hanoi","PM2.5 - Principal","2015-01-10T02:00:00Z",2015,1,10,2,NA,"UG/M3","1 Hr","Missing",NA
"219","Hanoi","PM2.5 - Principal","2015-01-10T03:00:00Z",2015,1,10,3,NA,"UG/M3","1 Hr","Missing",NA
"220","Hanoi","PM2.5 - Principal","2015-01-10T04:00:00Z",2015,1,10,4,NA,"UG/M3","1 Hr","Missing",NA
"221","Hanoi","PM2.5 - Principal","2015-01-10T05:00:00Z",2015,1,10,5,NA,"UG/M3","1 Hr","Missing",NA
"222","Hanoi","PM2.5 - Principal","2015-01-10T06:00:00Z",2015,1,10,6,NA,"UG/M3","1 Hr","Missing",NA
"223","Hanoi","PM2.5 - Principal","2015-01-10T07:00:00Z",2015,1,10,7,NA,"UG/M3","1 Hr","Missing",NA
"224","Hanoi","PM2.5 - Principal","2015-01-10T08:00:00Z",2015,1,10,8,NA,"UG/M3","1 Hr","Missing",NA
"225","Hanoi","PM2.5 - Principal","2015-01-10T09:00:00Z",2015,1,10,9,NA,"UG/M3","1 Hr","Missing",NA
"226","Hanoi","PM2.5 - Principal","2015-01-10T10:00:00Z",2015,1,10,10,NA,"UG/M3","1 Hr","Missing",NA
"227","Hanoi","PM2.5 - Principal","2015-01-10T11:00:00Z",2015,1,10,11,NA,"UG/M3","1 Hr","Missing",NA
"228","Hanoi","PM2.5 - Principal","2015-01-10T12:00:00Z",2015,1,10,12,NA,"UG/M3","1 Hr","Missing",NA
"229","Hanoi","PM2.5 - Principal","2015-01-10T13:00:00Z",2015,1,10,13,NA,"UG/M3","1 Hr","Missing",NA
"230","Hanoi","PM2.5 - Principal","2015-01-10T14:00:00Z",2015,1,10,14,NA,"UG/M3","1 Hr","Missing",NA
"231","Hanoi","PM2.5 - Principal","2015-01-10T15:00:00Z",2015,1,10,15,NA,"UG/M3","1 Hr","Missing",NA
"232","Hanoi","PM2.5 - Principal","2015-01-10T16:00:00Z",2015,1,10,16,NA,"UG/M3","1 Hr","Missing",NA
"233","Hanoi","PM2.5 - Principal","2015-01-10T17:00:00Z",2015,1,10,17,NA,"UG/M3","1 Hr","Missing",NA
"234","Hanoi","PM2.5 - Principal","2015-01-10T18:00:00Z",2015,1,10,18,NA,"UG/M3","1 Hr","Missing",NA
"235","Hanoi","PM2.5 - Principal","2015-01-10T19:00:00Z",2015,1,10,19,NA,"UG/M3","1 Hr","Missing",NA
"236","Hanoi","PM2.5 - Principal","2015-01-10T20:00:00Z",2015,1,10,20,NA,"UG/M3","1 Hr","Missing",NA
"237","Hanoi","PM2.5 - Principal","2015-01-10T21:00:00Z",2015,1,10,21,NA,"UG/M3","1 Hr","Missing",NA
"238","Hanoi","PM2.5 - Principal","2015-01-10T22:00:00Z",2015,1,10,22,NA,"UG/M3","1 Hr","Missing",NA
"239","Hanoi","PM2.5 - Principal","2015-01-10T23:00:00Z",2015,1,10,23,NA,"UG/M3","1 Hr","Missing",NA
"240","Hanoi","PM2.5 - Principal","2015-01-11T00:00:00Z",2015,1,11,0,NA,"UG/M3","1 Hr","Missing",NA
"241","Hanoi","PM2.5 - Principal","2015-01-11T01:00:00Z",2015,1,11,1,NA,"UG/M3","1 Hr","Missing",NA
"242","Hanoi","PM2.5 - Principal","2015-01-11T02:00:00Z",2015,1,11,2,NA,"UG/M3","1 Hr","Missing",NA
"243","Hanoi","PM2.5 - Principal","2015-01-11T03:00:00Z",2015,1,11,3,NA,"UG/M3","1 Hr","Missing",NA
"244","Hanoi","PM2.5 - Principal","2015-01-11T04:00:00Z",2015,1,11,4,NA,"UG/M3","1 Hr","Missing",NA
"245","Hanoi","PM2.5 - Principal","2015-01-11T05:00:00Z",2015,1,11,5,NA,"UG/M3","1 Hr","Missing",NA
"246","Hanoi","PM2.5 - Principal","2015-01-11T06:00:00Z",2015,1,11,6,NA,"UG/M3","1 Hr","Missing",NA
"247","Hanoi","PM2.5 - Principal","2015-01-11T07:00:00Z",2015,1,11,7,NA,"UG/M3","1 Hr","Missing",NA
"248","Hanoi","PM2.5 - Principal","2015-01-11T08:00:00Z",2015,1,11,8,NA,"UG/M3","1 Hr","Missing",NA
"249","Hanoi","PM2.5 - Principal","2015-01-11T09:00:00Z",2015,1,11,9,NA,"UG/M3","1 Hr","Missing",NA
"250","Hanoi","PM2.5 - Principal","2015-01-11T10:00:00Z",2015,1,11,10,NA,"UG/M3","1 Hr","Missing",NA
"251","Hanoi","PM2.5 - Principal","2015-01-11T11:00:00Z",2015,1,11,11,NA,"UG/M3","1 Hr","Missing",NA
"252","Hanoi","PM2.5 - Principal","2015-01-11T12:00:00Z",2015,1,11,12,NA,"UG/M3","1 Hr","Missing",NA
"253","Hanoi","PM2.5 - Principal","2015-01-11T13:00:00Z",2015,1,11,13,NA,"UG/M3","1 Hr","Missing",NA
"254","Hanoi","PM2.5 - Principal","2015-01-11T14:00:00Z",2015,1,11,14,NA,"UG/M3","1 Hr","Missing",NA
"255","Hanoi","PM2.5 - Principal","2015-01-11T15:00:00Z",2015,1,11,15,NA,"UG/M3","1 Hr","Missing",NA
"256","Hanoi","PM2.5 - Principal","2015-01-11T16:00:00Z",2015,1,11,16,NA,"UG/M3","1 Hr","Missing",NA
"257","Hanoi","PM2.5 - Principal","2015-01-11T17:00:00Z",2015,1,11,17,NA,"UG/M3","1 Hr","Missing",NA
"258","Hanoi","PM2.5 - Principal","2015-01-11T18:00:00Z",2015,1,11,18,NA,"UG/M3","1 Hr","Missing",NA
"259","Hanoi","PM2.5 - Principal","2015-01-11T19:00:00Z",2015,1,11,19,NA,"UG/M3","1 Hr","Missing",NA
"260","Hanoi","PM2.5 - Principal","2015-01-11T20:00:00Z",2015,1,11,20,NA,"UG/M3","1 Hr","Missing",NA
"261","Hanoi","PM2.5 - Principal","2015-01-11T21:00:00Z",2015,1,11,21,NA,"UG/M3","1 Hr","Missing",NA
"262","Hanoi","PM2.5 - Principal","2015-01-11T22:00:00Z",2015,1,11,22,NA,"UG/M3","1 Hr","Missing",NA
"263","Hanoi","PM2.5 - Principal","2015-01-11T23:00:00Z",2015,1,11,23,NA,"UG/M3","1 Hr","Missing",NA
"264","Hanoi","PM2.5 - Principal","2015-01-12T00:00:00Z",2015,1,12,0,NA,"UG/M3","1 Hr","Missing",NA
"265","Hanoi","PM2.5 - Principal","2015-01-12T01:00:00Z",2015,1,12,1,NA,"UG/M3","1 Hr","Missing",NA
"266","Hanoi","PM2.5 - Principal","2015-01-12T02:00:00Z",2015,1,12,2,NA,"UG/M3","1 Hr","Missing",NA
"267","Hanoi","PM2.5 - Principal","2015-01-12T03:00:00Z",2015,1,12,3,NA,"UG/M3","1 Hr","Missing",NA
"268","Hanoi","PM2.5 - Principal","2015-01-12T04:00:00Z",2015,1,12,4,NA,"UG/M3","1 Hr","Missing",NA
"269","Hanoi","PM2.5 - Principal","2015-01-12T05:00:00Z",2015,1,12,5,NA,"UG/M3","1 Hr","Missing",NA
"270","Hanoi","PM2.5 - Principal","2015-01-12T06:00:00Z",2015,1,12,6,NA,"UG/M3","1 Hr","Missing",NA
"271","Hanoi","PM2.5 - Principal","2015-01-12T07:00:00Z",2015,1,12,7,NA,"UG/M3","1 Hr","Missing",NA
"272","Hanoi","PM2.5 - Principal","2015-01-12T08:00:00Z",2015,1,12,8,NA,"UG/M3","1 Hr","Missing",NA
"273","Hanoi","PM2.5 - Principal","2015-01-12T09:00:00Z",2015,1,12,9,NA,"UG/M3","1 Hr","Missing",NA
"274","Hanoi","PM2.5 - Principal","2015-01-12T10:00:00Z",2015,1,12,10,NA,"UG/M3","1 Hr","Missing",NA
"275","Hanoi","PM2.5 - Principal","2015-01-12T11:00:00Z",2015,1,12,11,NA,"UG/M3","1 Hr","Missing",NA
"276","Hanoi","PM2.5 - Principal","2015-01-12T12:00:00Z",2015,1,12,12,NA,"UG/M3","1 Hr","Missing",NA
"277","Hanoi","PM2.5 - Principal","2015-01-12T13:00:00Z",2015,1,12,13,NA,"UG/M3","1 Hr","Missing",NA
"278","Hanoi","PM2.5 - Principal","2015-01-12T14:00:00Z",2015,1,12,14,NA,"UG/M3","1 Hr","Missing",NA
"279","Hanoi","PM2.5 - Principal","2015-01-12T15:00:00Z",2015,1,12,15,NA,"UG/M3","1 Hr","Missing",NA
"280","Hanoi","PM2.5 - Principal","2015-01-12T16:00:00Z",2015,1,12,16,NA,"UG/M3","1 Hr","Missing",NA
"281","Hanoi","PM2.5 - Principal","2015-01-12T17:00:00Z",2015,1,12,17,NA,"UG/M3","1 Hr","Missing",NA
"282","Hanoi","PM2.5 - Principal","2015-01-12T18:00:00Z",2015,1,12,18,NA,"UG/M3","1 Hr","Missing",NA
"283","Hanoi","PM2.5 - Principal","2015-01-12T19:00:00Z",2015,1,12,19,NA,"UG/M3","1 Hr","Missing",NA
"284","Hanoi","PM2.5 - Principal","2015-01-12T20:00:00Z",2015,1,12,20,NA,"UG/M3","1 Hr","Missing",NA
"285","Hanoi","PM2.5 - Principal","2015-01-12T21:00:00Z",2015,1,12,21,NA,"UG/M3","1 Hr","Missing",NA
"286","Hanoi","PM2.5 - Principal","2015-01-12T22:00:00Z",2015,1,12,22,NA,"UG/M3","1 Hr","Missing",NA
"287","Hanoi","PM2.5 - Principal","2015-01-12T23:00:00Z",2015,1,12,23,NA,"UG/M3","1 Hr","Missing",NA
"288","Hanoi","PM2.5 - Principal","2015-01-13T00:00:00Z",2015,1,13,0,NA,"UG/M3","1 Hr","Missing",NA
"289","Hanoi","PM2.5 - Principal","2015-01-13T01:00:00Z",2015,1,13,1,NA,"UG/M3","1 Hr","Missing",NA
"290","Hanoi","PM2.5 - Principal","2015-01-13T02:00:00Z",2015,1,13,2,NA,"UG/M3","1 Hr","Missing",NA
"291","Hanoi","PM2.5 - Principal","2015-01-13T03:00:00Z",2015,1,13,3,NA,"UG/M3","1 Hr","Missing",NA
"292","Hanoi","PM2.5 - Principal","2015-01-13T04:00:00Z",2015,1,13,4,NA,"UG/M3","1 Hr","Missing",NA
"293","Hanoi","PM2.5 - Principal","2015-01-13T05:00:00Z",2015,1,13,5,NA,"UG/M3","1 Hr","Missing",NA
"294","Hanoi","PM2.5 - Principal","2015-01-13T06:00:00Z",2015,1,13,6,NA,"UG/M3","1 Hr","Missing",NA
"295","Hanoi","PM2.5 - Principal","2015-01-13T07:00:00Z",2015,1,13,7,NA,"UG/M3","1 Hr","Missing",NA
"296","Hanoi","PM2.5 - Principal","2015-01-13T08:00:00Z",2015,1,13,8,NA,"UG/M3","1 Hr","Missing",NA
"297","Hanoi","PM2.5 - Principal","2015-01-13T09:00:00Z",2015,1,13,9,NA,"UG/M3","1 Hr","Missing",NA
"298","Hanoi","PM2.5 - Principal","2015-01-13T10:00:00Z",2015,1,13,10,NA,"UG/M3","1 Hr","Missing",NA
"299","Hanoi","PM2.5 - Principal","2015-01-13T11:00:00Z",2015,1,13,11,NA,"UG/M3","1 Hr","Missing",NA
"300","Hanoi","PM2.5 - Principal","2015-01-13T12:00:00Z",2015,1,13,12,NA,"UG/M3","1 Hr","Missing",NA
"301","Hanoi","PM2.5 - Principal","2015-01-13T13:00:00Z",2015,1,13,13,NA,"UG/M3","1 Hr","Missing",NA
"302","Hanoi","PM2.5 - Principal","2015-01-13T14:00:00Z",2015,1,13,14,NA,"UG/M3","1 Hr","Missing",NA
"303","Hanoi","PM2.5 - Principal","2015-01-13T15:00:00Z",2015,1,13,15,NA,"UG/M3","1 Hr","Missing",NA
"304","Hanoi","PM2.5 - Principal","2015-01-13T16:00:00Z",2015,1,13,16,NA,"UG/M3","1 Hr","Missing",NA
"305","Hanoi","PM2.5 - Principal","2015-01-13T17:00:00Z",2015,1,13,17,NA,"UG/M3","1 Hr","Missing",NA
"306","Hanoi","PM2.5 - Principal","2015-01-13T18:00:00Z",2015,1,13,18,NA,"UG/M3","1 Hr","Missing",NA
"307","Hanoi","PM2.5 - Principal","2015-01-13T19:00:00Z",2015,1,13,19,NA,"UG/M3","1 Hr","Missing",NA
"308","Hanoi","PM2.5 - Principal","2015-01-13T20:00:00Z",2015,1,13,20,NA,"UG/M3","1 Hr","Missing",NA
"309","Hanoi","PM2.5 - Principal","2015-01-13T21:00:00Z",2015,1,13,21,NA,"UG/M3","1 Hr","Missing",NA
"310","Hanoi","PM2.5 - Principal","2015-01-13T22:00:00Z",2015,1,13,22,NA,"UG/M3","1 Hr","Missing",NA
"311","Hanoi","PM2.5 - Principal","2015-01-13T23:00:00Z",2015,1,13,23,NA,"UG/M3","1 Hr","Missing",NA
"312","Hanoi","PM2.5 - Principal","2015-01-14T00:00:00Z",2015,1,14,0,NA,"UG/M3","1 Hr","Missing",NA
"313","Hanoi","PM2.5 - Principal","2015-01-14T01:00:00Z",2015,1,14,1,NA,"UG/M3","1 Hr","Missing",NA
"314","Hanoi","PM2.5 - Principal","2015-01-14T02:00:00Z",2015,1,14,2,NA,"UG/M3","1 Hr","Missing",NA
"315","Hanoi","PM2.5 - Principal","2015-01-14T03:00:00Z",2015,1,14,3,NA,"UG/M3","1 Hr","Missing",NA
"316","Hanoi","PM2.5 - Principal","2015-01-14T04:00:00Z",2015,1,14,4,NA,"UG/M3","1 Hr","Missing",NA
"317","Hanoi","PM2.5 - Principal","2015-01-14T05:00:00Z",2015,1,14,5,NA,"UG/M3","1 Hr","Missing",NA
"318","Hanoi","PM2.5 - Principal","2015-01-14T06:00:00Z",2015,1,14,6,NA,"UG/M3","1 Hr","Missing",NA
"319","Hanoi","PM2.5 - Principal","2015-01-14T07:00:00Z",2015,1,14,7,NA,"UG/M3","1 Hr","Missing",NA
"320","Hanoi","PM2.5 - Principal","2015-01-14T08:00:00Z",2015,1,14,8,NA,"UG/M3","1 Hr","Missing",NA
"321","Hanoi","PM2.5 - Principal","2015-01-14T09:00:00Z",2015,1,14,9,NA,"UG/M3","1 Hr","Missing",NA
"322","Hanoi","PM2.5 - Principal","2015-01-14T10:00:00Z",2015,1,14,10,NA,"UG/M3","1 Hr","Missing",NA
"323","Hanoi","PM2.5 - Principal","2015-01-14T11:00:00Z",2015,1,14,11,NA,"UG/M3","1 Hr","Missing",NA
"324","Hanoi","PM2.5 - Principal","2015-01-14T12:00:00Z",2015,1,14,12,NA,"UG/M3","1 Hr","Missing",NA
"325","Hanoi","PM2.5 - Principal","2015-01-14T13:00:00Z",2015,1,14,13,NA,"UG/M3","1 Hr","Missing",NA
"326","Hanoi","PM2.5 - Principal","2015-01-14T14:00:00Z",2015,1,14,14,NA,"UG/M3","1 Hr","Missing",NA
"327","Hanoi","PM2.5 - Principal","2015-01-14T15:00:00Z",2015,1,14,15,NA,"UG/M3","1 Hr","Missing",NA
"328","Hanoi","PM2.5 - Principal","2015-01-14T16:00:00Z",2015,1,14,16,NA,"UG/M3","1 Hr","Missing",NA
"329","Hanoi","PM2.5 - Principal","2015-01-14T17:00:00Z",2015,1,14,17,NA,"UG/M3","1 Hr","Missing",NA
"330","Hanoi","PM2.5 - Principal","2015-01-14T18:00:00Z",2015,1,14,18,NA,"UG/M3","1 Hr","Missing",NA
"331","Hanoi","PM2.5 - Principal","2015-01-14T19:00:00Z",2015,1,14,19,NA,"UG/M3","1 Hr","Missing",NA
"332","Hanoi","PM2.5 - Principal","2015-01-14T20:00:00Z",2015,1,14,20,NA,"UG/M3","1 Hr","Missing",NA
"333","Hanoi","PM2.5 - Principal","2015-01-14T21:00:00Z",2015,1,14,21,NA,"UG/M3","1 Hr","Missing",NA
"334","Hanoi","PM2.5 - Principal","2015-01-14T22:00:00Z",2015,1,14,22,NA,"UG/M3","1 Hr","Missing",NA
"335","Hanoi","PM2.5 - Principal","2015-01-14T23:00:00Z",2015,1,14,23,NA,"UG/M3","1 Hr","Missing",NA
"336","Hanoi","PM2.5 - Principal","2015-01-15T00:00:00Z",2015,1,15,0,NA,"UG/M3","1 Hr","Missing",NA
"337","Hanoi","PM2.5 - Principal","2015-01-15T01:00:00Z",2015,1,15,1,NA,"UG/M3","1 Hr","Missing",NA
"338","Hanoi","PM2.5 - Principal","2015-01-15T02:00:00Z",2015,1,15,2,NA,"UG/M3","1 Hr","Missing",NA
"339","Hanoi","PM2.5 - Principal","2015-01-15T03:00:00Z",2015,1,15,3,NA,"UG/M3","1 Hr","Missing",NA
"340","Hanoi","PM2.5 - Principal","2015-01-15T04:00:00Z",2015,1,15,4,NA,"UG/M3","1 Hr","Missing",NA
"341","Hanoi","PM2.5 - Principal","2015-01-15T05:00:00Z",2015,1,15,5,NA,"UG/M3","1 Hr","Missing",NA
"342","Hanoi","PM2.5 - Principal","2015-01-15T06:00:00Z",2015,1,15,6,NA,"UG/M3","1 Hr","Missing",NA
"343","Hanoi","PM2.5 - Principal","2015-01-15T07:00:00Z",2015,1,15,7,NA,"UG/M3","1 Hr","Missing",NA
"344","Hanoi","PM2.5 - Principal","2015-01-15T08:00:00Z",2015,1,15,8,NA,"UG/M3","1 Hr","Missing",NA
"345","Hanoi","PM2.5 - Principal","2015-01-15T09:00:00Z",2015,1,15,9,NA,"UG/M3","1 Hr","Missing",NA
"346","Hanoi","PM2.5 - Principal","2015-01-15T10:00:00Z",2015,1,15,10,NA,"UG/M3","1 Hr","Missing",NA
"347","Hanoi","PM2.5 - Principal","2015-01-15T11:00:00Z",2015,1,15,11,NA,"UG/M3","1 Hr","Missing",NA
"348","Hanoi","PM2.5 - Principal","2015-01-15T12:00:00Z",2015,1,15,12,NA,"UG/M3","1 Hr","Missing",NA
"349","Hanoi","PM2.5 - Principal","2015-01-15T13:00:00Z",2015,1,15,13,NA,"UG/M3","1 Hr","Missing",NA
"350","Hanoi","PM2.5 - Principal","2015-01-15T14:00:00Z",2015,1,15,14,NA,"UG/M3","1 Hr","Missing",NA
"351","Hanoi","PM2.5 - Principal","2015-01-15T15:00:00Z",2015,1,15,15,NA,"UG/M3","1 Hr","Missing",NA
"352","Hanoi","PM2.5 - Principal","2015-01-15T16:00:00Z",2015,1,15,16,NA,"UG/M3","1 Hr","Missing",NA
"353","Hanoi","PM2.5 - Principal","2015-01-15T17:00:00Z",2015,1,15,17,NA,"UG/M3","1 Hr","Missing",NA
"354","Hanoi","PM2.5 - Principal","2015-01-15T18:00:00Z",2015,1,15,18,NA,"UG/M3","1 Hr","Missing",NA
"355","Hanoi","PM2.5 - Principal","2015-01-15T19:00:00Z",2015,1,15,19,NA,"UG/M3","1 Hr","Missing",NA
"356","Hanoi","PM2.5 - Principal","2015-01-15T20:00:00Z",2015,1,15,20,NA,"UG/M3","1 Hr","Missing",NA
"357","Hanoi","PM2.5 - Principal","2015-01-15T21:00:00Z",2015,1,15,21,NA,"UG/M3","1 Hr","Missing",NA
"358","Hanoi","PM2.5 - Principal","2015-01-15T22:00:00Z",2015,1,15,22,NA,"UG/M3","1 Hr","Missing",NA
"359","Hanoi","PM2.5 - Principal","2015-01-15T23:00:00Z",2015,1,15,23,NA,"UG/M3","1 Hr","Missing",NA
"360","Hanoi","PM2.5 - Principal","2015-01-16T00:00:00Z",2015,1,16,0,NA,"UG/M3","1 Hr","Missing",NA
"361","Hanoi","PM2.5 - Principal","2015-01-16T01:00:00Z",2015,1,16,1,NA,"UG/M3","1 Hr","Missing",NA
"362","Hanoi","PM2.5 - Principal","2015-01-16T02:00:00Z",2015,1,16,2,NA,"UG/M3","1 Hr","Missing",NA
"363","Hanoi","PM2.5 - Principal","2015-01-16T03:00:00Z",2015,1,16,3,NA,"UG/M3","1 Hr","Missing",NA
"364","Hanoi","PM2.5 - Principal","2015-01-16T04:00:00Z",2015,1,16,4,NA,"UG/M3","1 Hr","Missing",NA
"365","Hanoi","PM2.5 - Principal","2015-01-16T05:00:00Z",2015,1,16,5,NA,"UG/M3","1 Hr","Missing",NA
"366","Hanoi","PM2.5 - Principal","2015-01-16T06:00:00Z",2015,1,16,6,NA,"UG/M3","1 Hr","Missing",NA
"367","Hanoi","PM2.5 - Principal","2015-01-16T07:00:00Z",2015,1,16,7,NA,"UG/M3","1 Hr","Missing",NA
"368","Hanoi","PM2.5 - Principal","2015-01-16T08:00:00Z",2015,1,16,8,NA,"UG/M3","1 Hr","Missing",NA
"369","Hanoi","PM2.5 - Principal","2015-01-16T09:00:00Z",2015,1,16,9,NA,"UG/M3","1 Hr","Missing",NA
"370","Hanoi","PM2.5 - Principal","2015-01-16T10:00:00Z",2015,1,16,10,NA,"UG/M3","1 Hr","Missing",NA
"371","Hanoi","PM2.5 - Principal","2015-01-16T11:00:00Z",2015,1,16,11,NA,"UG/M3","1 Hr","Missing",NA
"372","Hanoi","PM2.5 - Principal","2015-01-16T12:00:00Z",2015,1,16,12,NA,"UG/M3","1 Hr","Missing",NA
"373","Hanoi","PM2.5 - Principal","2015-01-16T13:00:00Z",2015,1,16,13,NA,"UG/M3","1 Hr","Missing",NA
"374","Hanoi","PM2.5 - Principal","2015-01-16T14:00:00Z",2015,1,16,14,NA,"UG/M3","1 Hr","Missing",NA
"375","Hanoi","PM2.5 - Principal","2015-01-16T15:00:00Z",2015,1,16,15,NA,"UG/M3","1 Hr","Missing",NA
"376","Hanoi","PM2.5 - Principal","2015-01-16T16:00:00Z",2015,1,16,16,NA,"UG/M3","1 Hr","Missing",NA
"377","Hanoi","PM2.5 - Principal","2015-01-16T17:00:00Z",2015,1,16,17,NA,"UG/M3","1 Hr","Missing",NA
"378","Hanoi","PM2.5 - Principal","2015-01-16T18:00:00Z",2015,1,16,18,NA,"UG/M3","1 Hr","Missing",NA
"379","Hanoi","PM2.5 - Principal","2015-01-16T19:00:00Z",2015,1,16,19,NA,"UG/M3","1 Hr","Missing",NA
"380","Hanoi","PM2.5 - Principal","2015-01-16T20:00:00Z",2015,1,16,20,NA,"UG/M3","1 Hr","Missing",NA
"381","Hanoi","PM2.5 - Principal","2015-01-16T21:00:00Z",2015,1,16,21,NA,"UG/M3","1 Hr","Missing",NA
"382","Hanoi","PM2.5 - Principal","2015-01-16T22:00:00Z",2015,1,16,22,NA,"UG/M3","1 Hr","Missing",NA
"383","Hanoi","PM2.5 - Principal","2015-01-16T23:00:00Z",2015,1,16,23,NA,"UG/M3","1 Hr","Missing",NA
"384","Hanoi","PM2.5 - Principal","2015-01-17T00:00:00Z",2015,1,17,0,NA,"UG/M3","1 Hr","Missing",NA
"385","Hanoi","PM2.5 - Principal","2015-01-17T01:00:00Z",2015,1,17,1,NA,"UG/M3","1 Hr","Missing",NA
"386","Hanoi","PM2.5 - Principal","2015-01-17T02:00:00Z",2015,1,17,2,NA,"UG/M3","1 Hr","Missing",NA
"387","Hanoi","PM2.5 - Principal","2015-01-17T03:00:00Z",2015,1,17,3,NA,"UG/M3","1 Hr","Missing",NA
"388","Hanoi","PM2.5 - Principal","2015-01-17T04:00:00Z",2015,1,17,4,NA,"UG/M3","1 Hr","Missing",NA
"389","Hanoi","PM2.5 - Principal","2015-01-17T05:00:00Z",2015,1,17,5,NA,"UG/M3","1 Hr","Missing",NA
"390","Hanoi","PM2.5 - Principal","2015-01-17T06:00:00Z",2015,1,17,6,NA,"UG/M3","1 Hr","Missing",NA
"391","Hanoi","PM2.5 - Principal","2015-01-17T07:00:00Z",2015,1,17,7,NA,"UG/M3","1 Hr","Missing",NA
"392","Hanoi","PM2.5 - Principal","2015-01-17T08:00:00Z",2015,1,17,8,NA,"UG/M3","1 Hr","Missing",NA
"393","Hanoi","PM2.5 - Principal","2015-01-17T09:00:00Z",2015,1,17,9,NA,"UG/M3","1 Hr","Missing",NA
"394","Hanoi","PM2.5 - Principal","2015-01-17T10:00:00Z",2015,1,17,10,NA,"UG/M3","1 Hr","Missing",NA
"395","Hanoi","PM2.5 - Principal","2015-01-17T11:00:00Z",2015,1,17,11,NA,"UG/M3","1 Hr","Missing",NA
"396","Hanoi","PM2.5 - Principal","2015-01-17T12:00:00Z",2015,1,17,12,NA,"UG/M3","1 Hr","Missing",NA
"397","Hanoi","PM2.5 - Principal","2015-01-17T13:00:00Z",2015,1,17,13,NA,"UG/M3","1 Hr","Missing",NA
"398","Hanoi","PM2.5 - Principal","2015-01-17T14:00:00Z",2015,1,17,14,NA,"UG/M3","1 Hr","Missing",NA
"399","Hanoi","PM2.5 - Principal","2015-01-17T15:00:00Z",2015,1,17,15,NA,"UG/M3","1 Hr","Missing",NA
"400","Hanoi","PM2.5 - Principal","2015-01-17T16:00:00Z",2015,1,17,16,NA,"UG/M3","1 Hr","Missing",NA
"401","Hanoi","PM2.5 - Principal","2015-01-17T17:00:00Z",2015,1,17,17,NA,"UG/M3","1 Hr","Missing",NA
"402","Hanoi","PM2.5 - Principal","2015-01-17T18:00:00Z",2015,1,17,18,NA,"UG/M3","1 Hr","Missing",NA
"403","Hanoi","PM2.5 - Principal","2015-01-17T19:00:00Z",2015,1,17,19,NA,"UG/M3","1 Hr","Missing",NA
"404","Hanoi","PM2.5 - Principal","2015-01-17T20:00:00Z",2015,1,17,20,NA,"UG/M3","1 Hr","Missing",NA
"405","Hanoi","PM2.5 - Principal","2015-01-17T21:00:00Z",2015,1,17,21,NA,"UG/M3","1 Hr","Missing",NA
"406","Hanoi","PM2.5 - Principal","2015-01-17T22:00:00Z",2015,1,17,22,NA,"UG/M3","1 Hr","Missing",NA
"407","Hanoi","PM2.5 - Principal","2015-01-17T23:00:00Z",2015,1,17,23,NA,"UG/M3","1 Hr","Missing",NA
"408","Hanoi","PM2.5 - Principal","2015-01-18T00:00:00Z",2015,1,18,0,NA,"UG/M3","1 Hr","Missing",NA
"409","Hanoi","PM2.5 - Principal","2015-01-18T01:00:00Z",2015,1,18,1,NA,"UG/M3","1 Hr","Missing",NA
"410","Hanoi","PM2.5 - Principal","2015-01-18T02:00:00Z",2015,1,18,2,NA,"UG/M3","1 Hr","Missing",NA
"411","Hanoi","PM2.5 - Principal","2015-01-18T03:00:00Z",2015,1,18,3,NA,"UG/M3","1 Hr","Missing",NA
"412","Hanoi","PM2.5 - Principal","2015-01-18T04:00:00Z",2015,1,18,4,NA,"UG/M3","1 Hr","Missing",NA
"413","Hanoi","PM2.5 - Principal","2015-01-18T05:00:00Z",2015,1,18,5,NA,"UG/M3","1 Hr","Missing",NA
"414","Hanoi","PM2.5 - Principal","2015-01-18T06:00:00Z",2015,1,18,6,NA,"UG/M3","1 Hr","Missing",NA
"415","Hanoi","PM2.5 - Principal","2015-01-18T07:00:00Z",2015,1,18,7,NA,"UG/M3","1 Hr","Missing",NA
"416","Hanoi","PM2.5 - Principal","2015-01-18T08:00:00Z",2015,1,18,8,NA,"UG/M3","1 Hr","Missing",NA
